ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	ENTRY	COG
1920	Vb	jilotear		siihtá	siihtá	245 *sita, "jilotear". - O sita, En sít-; Y sí'ita-rókka_"barba verde del maíz"; Vb siihtá, Va sitá_"jilote".	245
1921	Va	jilotear	jilote	sitá	sitá	245 *sita, "jilotear". - O sita, En sít-; Y sí'ita-rókka_"barba verde del maíz"; Vb siihtá, Va sitá_"jilote".	245
2285	Proto	larpo		*tɨpɨ	*tɨpɨ	294 *tɨрɨ, "larpo". - ТЕР tɨví-; En tevé-i; Y MA teébe; Vb tépi-hkúma, Va tehpe-kúma.	294
2286	TEP	larpo		tɨví-	tɨví-	294 *tɨрɨ, "larpo". - ТЕР tɨví-; En tevé-i; Y MA teébe; Vb tépi-hkúma, Va tehpe-kúma.	294
2287	En	larpo		tevé-i	tevé-i	294 *tɨрɨ, "larpo". - ТЕР tɨví-; En tevé-i; Y MA teébe; Vb tépi-hkúma, Va tehpe-kúma.	294
2288	MA	larpo		MA teébe	teébe	294 *tɨрɨ, "larpo". - ТЕР tɨví-; En tevé-i; Y MA teébe; Vb tépi-hkúma, Va tehpe-kúma.	294
2289	Y	larpo		MA teébe	MA teébe	294 *tɨрɨ, "larpo". - ТЕР tɨví-; En tevé-i; Y MA teébe; Vb tépi-hkúma, Va tehpe-kúma.	294
2290	Vb	larpo		tépi-hkúma	tépi-hkúma	294 *tɨрɨ, "larpo". - ТЕР tɨví-; En tevé-i; Y MA teébe; Vb tépi-hkúma, Va tehpe-kúma.	294
2291	Va	larpo		tehpe-kúma.	tehpe-kúma.	294 *tɨрɨ, "larpo". - ТЕР tɨví-; En tevé-i; Y MA teébe; Vb tépi-hkúma, Va tehpe-kúma.	294
1469	Proto	lavar		*pako	*pako	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1470	P	lavar		wako-	wako-	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1471	PI	lavar		bako-	bako-	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1472	O	lavar		hi-pako	hi-pako	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1473	En	lavar		vakó-ra-	vakó-ra-	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1474	Y	lavar		hi-pák-sia	hi-pák-sia	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1475	MA	lavar		bák-sia	bák-sia	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1476	Va	lavar		Va pahko-	pahko-	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1477	Vb	lavar		Va pahko-	Va pahko-	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1478	TA	lavar		bakó.	bakó.	187 *pako, "lavar". - Р wako-, PI bako-; O hi-pako, En vakó-ra-; Y hi-pák-sia, MA bák-sia; Vb Va pahko-, ТА bakó.	187
1127	Proto	lejos		*mɨka	*mɨka	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1128	TEP	lejos		míɨka	míɨka	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1129	En	lejos		mekú (meká?)	mekú (meká?)	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1130	Y	lejos		mékka	mékka	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1131	MA	lejos		mékka	mékka	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1132	Va	lejos		Va mehká	mehká	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1133	Vb	lejos		Va mehká	Va mehká	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1134	TA	lejos		meká.	meká.	146 *mɨka, "lejos". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb Va mehká, ТА meká.	146
1370	Proto	lengua		*nɨni	*nɨni	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1371	Proto	lengua		nɨnɨ	nɨnɨ	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1372	TEP	lengua		níɨni	níɨni	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1373	TEP	lengua		níɨnɨ	níɨnɨ	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1374	En	lengua		néne-	néne-	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1375	Y	lengua		níni	níni	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1376	MA	lengua		nínni	nínni	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1377	Vb	lengua		yeení	yeení	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1378	Va	lengua		yení	yení	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1379	TA	lengua		ini-rá	ini-rá	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1380	TR	lengua		niní-r.	niní-r.	176 *nɨni, nɨnɨ, "lengua". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, ТА ini-rá; TR niní-r.	176
1099	Proto	león		*mawiya	*mawiya	143 *mawiya, "león". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va ТА mawiyá, TR mawí-t.	143
1100	TEP	león		mavídia	mavídia	143 *mawiya, "león". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va ТА mawiyá, TR mawí-t.	143
1101	En	león		mabí-ro	mabí-ro	143 *mawiya, "león". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va ТА mawiyá, TR mawí-t.	143
1102	Vb	león		máwi'iyá	máwi'iyá	143 *mawiya, "león". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va ТА mawiyá, TR mawí-t.	143
1103	TA	león		TA mawiyá	mawiyá	143 *mawiya, "león". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va ТА mawiyá, TR mawí-t.	143
1104	Va	león		TA mawiyá	TA mawiyá	143 *mawiya, "león". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va ТА mawiyá, TR mawí-t.	143
1105	TR	león		mawí-t.	mawí-t.	143 *mawiya, "león". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va ТА mawiyá, TR mawí-t.	143
1483	Proto	liebre		*parosi	*parosi	189 *parosi, "liebre". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi.	189
1484	O	liebre		paros	paros	189 *parosi, "liebre". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi.	189
1485	En	liebre		barós	barós	189 *parosi, "liebre". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi.	189
1486	Y	liebre		paáros	paáros	189 *parosi, "liebre". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi.	189
1487	MA	liebre		paáros	paáros	189 *parosi, "liebre". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi.	189
1488	Vb	liebre		pálowisí	pálowisí	189 *parosi, "liebre". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi.	189
1489	Va	liebre		pa'loísi.	pa'loísi.	189 *parosi, "liebre". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi.	189
1575	Proto	limpiarse		*piwi	*piwi	202 *piwi, "limpiarse". - O pigw-, En pígwi_"limpio"; Va pi'í _"limpio", ТА bi'wí.	202
1576	O	limpiarse		pigw-	pigw-	202 *piwi, "limpiarse". - O pigw-, En pígwi_"limpio"; Va pi'í _"limpio", ТА bi'wí.	202
1577	En	limpiarse	limpio	pígwi	pígwi	202 *piwi, "limpiarse". - O pigw-, En pígwi_"limpio"; Va pi'í _"limpio", ТА bi'wí.	202
1578	Va	limpiarse	limpio	pi'í 	pi'í 	202 *piwi, "limpiarse". - O pigw-, En pígwi_"limpio"; Va pi'í _"limpio", ТА bi'wí.	202
1579	TA	limpiarse		bi'wí.	bi'wí.	202 *piwi, "limpiarse". - O pigw-, En pígwi_"limpio"; Va pi'í _"limpio", ТА bi'wí.	202
57	Proto	llaga		*'ɨca	*'ɨca	9 *'ɨca, "llaga". - En éca-_"sarna"; Vb hehcá_"pus", Va ehcá, TA cá; TR acá-.	9
58	En	llaga	sarna	éca-	éca-	9 *'ɨca, "llaga". - En éca-_"sarna"; Vb hehcá_"pus", Va ehcá, TA cá; TR acá-.	9
59	Vb	llaga	pus	hehcá	hehcá	9 *'ɨca, "llaga". - En éca-_"sarna"; Vb hehcá_"pus", Va ehcá, TA cá; TR acá-.	9
60	Va	llaga		ehcá	ehcá	9 *'ɨca, "llaga". - En éca-_"sarna"; Vb hehcá_"pus", Va ehcá, TA cá; TR acá-.	9
61	TA	llaga		cá	cá	9 *'ɨca, "llaga". - En éca-_"sarna"; Vb hehcá_"pus", Va ehcá, TA cá; TR acá-.	9
62	TR	llaga		acá-.	acá-.	9 *'ɨca, "llaga". - En éca-_"sarna"; Vb hehcá_"pus", Va ehcá, TA cá; TR acá-.	9
2762	Proto	llano		*yɨ	*yɨ	355 *yɨ, "llano". - O deh, Еn déе-t; Va yеерó, ТА yерó, ерó.	355
2763	O	llano		deh	deh	355 *yɨ, "llano". - O deh, Еn déе-t; Va yеерó, ТА yерó, ерó.	355
2764	En	llano		dée-t	dée-t	355 *yɨ, "llano". - O deh, Еn déе-t; Va yеерó, ТА yерó, ерó.	355
2765	Va	llano		yeepó	yeepó	355 *yɨ, "llano". - O deh, Еn déе-t; Va yеерó, ТА yерó, ерó.	355
2766	TA	llano		yepó	yepó	355 *yɨ, "llano". - O deh, Еn déе-t; Va yеерó, ТА yерó, ерó.	355
2767	TA	llano		epó.	epó.	355 *yɨ, "llano". - O deh, Еn déе-t; Va yеерó, ТА yерó, ерó.	355
380	Proto	llegarse		*hasɨ	*hasɨ	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
381	Proto	llegarse		has-i	has-i	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
382	TEP	llegarse		'ai	'ai	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
383	O	llegarse		has-	has-	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
384	En	llegarse		háse-	háse-	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
385	Y	llegarse		háse	háse	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
386	MA	llegarse		haáse	haáse	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
387	Vb	llegarse		yahsé-Va asi-	yahsé-Va asi-	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
388	TA	llegarse		sí	sí	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
389	TA	llegarse		se-	se-	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
390	TR	llegarse		hase-	hase-	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
391	TR	llegarse		así-.	así-.	53 *hasɨ, has-i, "llegarse". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-Va asi-, ТА sí, se-; TR hase-, así-.	53
876	Proto	llorar		*kwana	*kwana	114 *kwаnа, "llorar". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа.	114
877	PI	llorar		bwanu	bwanu	114 *kwаnа, "llorar". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа.	114
878	En	llorar		bána-	bána-	114 *kwаnа, "llorar". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа.	114
879	Y	llorar		bwána	bwána	114 *kwаnа, "llorar". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа.	114
880	MA	llorar		bwaána.	bwaána.	114 *kwаnа, "llorar". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа.	114
1305	Proto	llorar		*nara	*nara	167 *nara, "llorar". - O nara; Vb náara-, Va nalá-, TA nará.	167
1306	O	llorar		nara	nara	167 *nara, "llorar". - O nara; Vb náara-, Va nalá-, TA nará.	167
1307	Vb	llorar		náara-	náara-	167 *nara, "llorar". - O nara; Vb náara-, Va nalá-, TA nará.	167
1308	Va	llorar		nalá-	nalá-	167 *nara, "llorar". - O nara; Vb náara-, Va nalá-, TA nará.	167
1309	TA	llorar		nará.	nará.	167 *nara, "llorar". - O nara; Vb náara-, Va nalá-, TA nará.	167
457	Proto	llover		*horo	*horo	62 *horo, "llover". - O ahra, hára-, En -hóro-_"caerse"; TR horo-.	62
458	O	llover		ahra	ahra	62 *horo, "llover". - O ahra, hára-, En -hóro-_"caerse"; TR horo-.	62
459	O	llover		hára-	hára-	62 *horo, "llover". - O ahra, hára-, En -hóro-_"caerse"; TR horo-.	62
460	En	llover	caerse	-hóro-	-hóro-	62 *horo, "llover". - O ahra, hára-, En -hóro-_"caerse"; TR horo-.	62
461	TR	llover		horo-.	horo-.	62 *horo, "llover". - O ahra, hára-, En -hóro-_"caerse"; TR horo-.	62
2826	Proto	llover		*yuku	*yuku	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2827	Proto	llover		yuk-i	yuk-i	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2828	TEP	llover	lluvia	dúuki	dúuki	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2829	En	llover		dúku-	dúku-	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2830	Y	llover		yúke	yúke	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2831	MA	llover		yúkke	yúkke	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2832	Vb	llover		yuuki-	yuuki-	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2833	Va	llover		yuku-	yuku-	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2834	Va	llover		yuki-	yuki-	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2835	TA	llover		yukú	yukú	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2836	TA	llover		ukú	ukú	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
2837	TA	llover		uki-.	uki-.	363 *yuku, yuk-i, "llover". - ТЕР dúuki_"lluvia"; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, ТА yukú, ukú, uki-.	363
956	Proto	lodo		*kwiso	*kwiso	124 *kwiso, "lodo". - Va wesá, ТА weso-gá; TR kwisó-t.	124
957	Va	lodo		wesá	wesá	124 *kwiso, "lodo". - Va wesá, ТА weso-gá; TR kwisó-t.	124
958	TA	lodo		weso-gá	weso-gá	124 *kwiso, "lodo". - Va wesá, ТА weso-gá; TR kwisó-t.	124
959	TR	lodo		kwisó-t.	kwisó-t.	124 *kwiso, "lodo". - Va wesá, ТА weso-gá; TR kwisó-t.	124
207	Proto	loma		*capa	*capa	28 *capa, "loma". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_"espinilla".	28
208	En	loma		cápa-	cápa-	28 *capa, "loma". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_"espinilla".	28
209	Y	loma		cópoi	cópoi	28 *capa, "loma". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_"espinilla".	28
210	MA	loma		cóppoi	cóppoi	28 *capa, "loma". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_"espinilla".	28
211	Va	loma		cahpá	cahpá	28 *capa, "loma". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_"espinilla".	28
212	TA	loma	espinilla	capá-ci	capá-ci	28 *capa, "loma". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_"espinilla".	28
1336	Proto	lumbre		*na'li	*na'li	171bis *na'li, "lumbre". - Vb Va ТА na'í.	171bis
1337	Va	lumbre		Va TA na'í.	TA na'í.	171bis *na'li, "lumbre". - Vb Va ТА na'í.	171bis
1338	Vb	lumbre		Va TA na'í.	Va TA na'í.	171bis *na'li, "lumbre". - Vb Va ТА na'í.	171bis
1117	Proto	luna		*mɨca	*mɨca	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1118	TEP	luna		masádai	masádai	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1119	O	luna		meca	meca	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1120	En	luna		méca-	méca-	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1121	Y	luna		meéca	meéca	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1122	MA	luna		meéca	meéca	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1123	Vb	luna		mehcá	mehcá	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1124	TA	luna		TA mecá	mecá	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1125	Va	luna		TA mecá	TA mecá	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
1126	TR	luna		macá-t.	macá-t.	145 *mɨca, "luna". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va ТА mесá; TR macá-t.	145
180	Proto	macho, varón		*'owi	*'owi	24 *'owi, "macho, varón". - Y 'o'ówi-, MA oówi-; Vb ho'owí- Va oí,TA owí.	24
181	Y	macho, varón		'o'ówi-	'o'ówi-	24 *'owi, "macho, varón". - Y 'o'ówi-, MA oówi-; Vb ho'owí- Va oí,TA owí.	24
182	MA	macho, varón		oówi-	oówi-	24 *'owi, "macho, varón". - Y 'o'ówi-, MA oówi-; Vb ho'owí- Va oí,TA owí.	24
183	Vb	macho, varón		ho'owí- Va oí	ho'owí- Va oí	24 *'owi, "macho, varón". - Y 'o'ówi-, MA oówi-; Vb ho'owí- Va oí,TA owí.	24
184	TA	macho, varón		TA owí.	owí.	24 *'owi, "macho, varón". - Y 'o'ówi-, MA oówi-; Vb ho'owí- Va oí,TA owí.	24
185	Vb	macho, varón		TA owí.	TA owí.	24 *'owi, "macho, varón". - Y 'o'ówi-, MA oówi-; Vb ho'owí- Va oí,TA owí.	24
2745	Proto	madre		*yɨ	*yɨ	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2746	TEP	madre		dáa-da	dáa-da	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2747	O	madre		de	de	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2748	En	madre		dé	dé	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2749	Y	madre		áe	áe	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2750	MA	madre		áiye	áiye	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2751	Vb	madre		ye'e-yé	ye'e-yé	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2752	Va	madre		ye-yé	ye-yé	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2753	TA	madre		ye-yé	ye-yé	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2754	TA	madre		e-yé	e-yé	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
2755	TR	madre		inyá-r.	inyá-r.	354 *yɨ, "madre". - ТЕР dáа-dа; O dе, En dé; Y áе, МА áiye; Vb yе'е-yé, Va yе-yé, ТА yе-yé, е-yé; TR inyá-r.	354
896	Proto	madurarse, cocerse		*kwasɨ	*kwasɨ	117 *kwasɨ, kwas-i, "madurarsе, cocerse". - Р.РI bahi; O i-gwass-a_"guisar", Еn báse-, Es bwase-; Y bwási-а_"cocer", МА bwásse; Vb wási-, Va wahsé-, wasi-, ТА wasí; TR kWase-tе, kwasi-tе.	117
897	Proto	madurarse, cocerse		kwas-i	kwas-i	117 *kwasɨ, kwas-i, "madurarsе, cocerse". - Р.РI bahi; O i-gwass-a_"guisar", Еn báse-, Es bwase-; Y bwási-а_"cocer", МА bwásse; Vb wási-, Va wahsé-, wasi-, ТА wasí; TR kWase-tе, kwasi-tе.	117
898	P	madurarse, cocerse		bahi	bahi	117 *kwasɨ, kwas-i, "madurarsе, cocerse". - Р.РI bahi; O i-gwass-a_"guisar", Еn báse-, Es bwase-; Y bwási-а_"cocer", МА bwásse; Vb wási-, Va wahsé-, wasi-, ТА wasí; TR kWase-tе, kwasi-tе.	117
899	PI	madurarse, cocerse		bahi	bahi	117 *kwasɨ, kwas-i, "madurarsе, cocerse". - Р.РI bahi; O i-gwass-a_"guisar", Еn báse-, Es bwase-; Y bwási-а_"cocer", МА bwásse; Vb wási-, Va wahsé-, wasi-, ТА wasí; TR kWase-tе, kwasi-tе.	117
900	O	madurarse, cocerse	guisar	i-gwass-a	i-gwass-a	117 *kwasɨ, kwas-i, "madurarsе, cocerse". - Р.РI bahi; O i-gwass-a_"guisar", Еn báse-, Es bwase-; Y bwási-а_"cocer", МА bwásse; Vb wási-, Va wahsé-, wasi-, ТА wasí; TR kWase-tе, kwasi-tе.	117
